Id,SalePrice
2844,14809.375
2845,11755.90234375
2846,17306.28515625
2847,17065.544921875
2848,16652.447265625
2849,17274.265625
2850,19595.720703125
2851,17948.998046875
2852,18548.126953125
2853,18688.271484375
2854,13565.95703125
2855,16928.611328125
2856,16794.994140625
2857,16421.59765625
2858,16701.07421875
2859,12834.56640625
2860,11898.81640625
2861,13669.380859375
2862,17308.046875
2863,11788.7255859375
2864,18522.634765625
2865,13356.70703125
2866,14956.826171875
2867,10116.068359375
2868,11668.7509765625
2869,11738.31640625
2870,14154.3037109375
2871,10919.6689453125
2872,7483.3505859375
2873,10901.8984375
2874,12398.818359375
2875,11166.552734375
2876,13338.484375
2877,10699.298828125
2878,11579.0146484375
2879,13441.7861328125
2880,11337.490234375
2881,11572.2294921875
2882,13080.6953125
2883,14555.64453125
2884,15161.5791015625
2885,14063.875
2886,16985.408203125
2887,10908.109375
2888,11840.908203125
2889,8207.7216796875
2890,9199.4287109375
2891,13966.005859375
2892,7778.5654296875
2893,9745.5537109375
2894,8048.38525390625
2895,17537.302734375
2896,17175.990234375
2897,16448.21484375
2898,15349.130859375
2899,17070.109375
2900,15599.12890625
2901,15582.517578125
2902,15934.1484375
2903,20466.3125
2904,20929.607421875
2905,10098.64453125
2906,17157.05078125
2907,11939.4052734375
2908,13024.427734375
2909,15192.064453125
2910,8533.2294921875
2911,10757.7978515625
2912,14280.51171875
2913,10757.4912109375
2914,9870.978515625
2915,9746.3388671875
2916,10780.22265625
2917,16938.05859375
2918,11546.6962890625
2919,18408.48046875
